GeneID	GO_ID
Sco19g03720.1	33208|Metazoa
Sco10g05220.1	33208|Metazoa
Sco13g09890.1	33208|Metazoa
Sco12g08770.1	33208|Metazoa
Sco10g04140.1	33208|Metazoa
Sco05g08590.1	33208|Metazoa
Sco05g07940.1	33208|Metazoa
Sco16g03760.1	33208|Metazoa
Sco16g03970.1	33208|Metazoa
Sco07g06120.1	33208|Metazoa
Sco14g09180.1	33208|Metazoa
Sco17g02530.1	33208|Metazoa
Sco17g08470.1	33208|Metazoa
Sco16g10690.1	33208|Metazoa
Sco08g09110.1	33208|Metazoa
Sco14g10680.1	33208|Metazoa
Sco06g04570.1	33208|Metazoa
Sco13g15600.1	33208|Metazoa
Sco09g02020.1	33208|Metazoa
Sco13g09670.1	33208|Metazoa
Sco13g04210.1	33208|Metazoa
Sco14g15450.1	33208|Metazoa
Sco12g13220.1	33208|Metazoa
Sco18g01620.1	2759|Eukaryota
Sco18g02690.1	33208|Metazoa
Sco05g04600.1	33208|Metazoa
Sco03g08890.1	33208|Metazoa
Sco12g12280.1	33154|Opisthokonta
Sco12g07820.1	33208|Metazoa
Sco16g08540.1	33208|Metazoa
Sco15g04720.1	33208|Metazoa
Sco08g05610.1	33208|Metazoa
Sco02g08560.1	33208|Metazoa
Sco13g05530.1	33208|Metazoa
Sco08g04700.1	33208|Metazoa
Sco01g10340.1	33208|Metazoa
Sco01g10020.1	33208|Metazoa
Sco03g07780.1	33208|Metazoa
Sco16g09210.1	33208|Metazoa
Sco03g01490.1	33154|Opisthokonta
Sco17g14040.1	33208|Metazoa
Sco01g06790.1	33208|Metazoa
Sco16g04370.1	33208|Metazoa
Sco03g12070.1	33208|Metazoa
Sco02g00210.1	33208|Metazoa
Sco18g02780.1	33208|Metazoa
Sco17g20900.1	33208|Metazoa
Sco04g04420.1	33208|Metazoa
Sco17g13370.1	33208|Metazoa
Sco17g13200.1	2759|Eukaryota
Sco17g03250.1	33208|Metazoa
Sco11g01930.1	33208|Metazoa
Sco09g00200.1	33208|Metazoa
Sco12g04220.1	33208|Metazoa
Sco08g04800.1	33208|Metazoa
Sco13g01130.1	4776|Peronosporales
Sco12g03920.1	33208|Metazoa
Sco19g08270.1	33208|Metazoa
Sco16g00490.1	33208|Metazoa
Sco12g05820.1	33208|Metazoa
Sco03g00920.1	33208|Metazoa
Sco14g16070.1	33208|Metazoa
Sco13g06360.1	33208|Metazoa
Sco08g01360.1	33208|Metazoa
Sco19g13360.1	33208|Metazoa
Sco11g07600.1	33208|Metazoa
Sco04g08310.1	33208|Metazoa
Sco13g12440.1	33208|Metazoa
Sco19g06040.1	33208|Metazoa
Sco06g12840.1	33208|Metazoa
Sco01g03120.1	33208|Metazoa
Sco17g02890.1	33208|Metazoa
Sco02g01510.1	6500.XP_005102291.1|-
Sco03g04300.1	33208|Metazoa
Sco06g11220.1	33208|Metazoa
Sco17g02610.1	33208|Metazoa
Sco18g07240.1	33208|Metazoa
Sco05g02150.1	33208|Metazoa
Sco02g06880.1	33208|Metazoa
Sco07g03560.1	33208|Metazoa
Sco04g01180.1	33208|Metazoa
Sco12g07890.1	33208|Metazoa
Sco01g10320.1	2759|Eukaryota
Sco13g09850.1	33208|Metazoa
Sco13g10880.1	33208|Metazoa
Sco13g09600.1	33208|Metazoa
Sco17g06900.1	33208|Metazoa
Sco14g08040.1	33208|Metazoa
Sco08g05140.1	33208|Metazoa
Sco08g01210.1	33208|Metazoa
Sco07g09730.1	4751|Fungi
Sco11g06480.1	33208|Metazoa
Sco11g00790.1	2759|Eukaryota
Sco17g12620.1	33208|Metazoa
Sco13g12580.1	33208|Metazoa
Sco19g11500.1	33208|Metazoa
Sco17g12370.1	33208|Metazoa
Sco10g08340.1	2836|Bacillariophyta
Sco06g12080.1	2759|Eukaryota
Sco06g03260.1	33208|Metazoa
Sco16g12540.1	33208|Metazoa
Sco14g11720.1	33208|Metazoa
Sco02g00680.1	33208|Metazoa
Sco13g04040.1	33208|Metazoa
Sco11g10540.1	33208|Metazoa
Sco17g09040.1	33208|Metazoa
Sco13g06370.1	33208|Metazoa
Sco17g04620.1	2759|Eukaryota
Sco19g00760.1	33208|Metazoa
Sco09g05880.1	33208|Metazoa
Sco13g11950.1	33208|Metazoa
Sco06g00760.1	33208|Metazoa
Sco13g01840.1	33208|Metazoa
Sco15g02410.1	33208|Metazoa
Sco13g05770.1	33208|Metazoa
Sco13g12030.1	33208|Metazoa
Sco11g06430.1	33208|Metazoa
Sco18g03880.1	33208|Metazoa
Sco06g12720.1	33208|Metazoa
Sco15g11700.1	588596.U9UV96|-
Sco08g01760.1	33208|Metazoa
Sco03g11740.1	33208|Metazoa
Sco04g10320.1	33208|Metazoa
Sco14g15550.1	33208|Metazoa
Sco12g12860.1	33208|Metazoa
Sco08g06050.1	33208|Metazoa
Sco14g01160.1	33208|Metazoa
Sco17g04310.1	33208|Metazoa
Sco05g09780.1	33208|Metazoa
Sco12g07420.1	33208|Metazoa
Sco05g00740.1	33208|Metazoa
Sco06g04880.1	33208|Metazoa
Sco07g08200.1	33208|Metazoa
Sco05g11860.1	33208|Metazoa
Sco01g02160.1	33208|Metazoa
Sco14g14030.1	33208|Metazoa
Sco07g05810.1	33208|Metazoa
Sco03g00360.1	33208|Metazoa
Sco11g02820.1	33208|Metazoa
Sco04g02700.1	33208|Metazoa
Sco18g01030.1	33208|Metazoa
Sco19g01040.1	33208|Metazoa
Sco07g10900.1	33208|Metazoa
Sco17g18970.1	33208|Metazoa
Sco01g02010.1	33208|Metazoa
Sco05g03970.1	33208|Metazoa
Sco16g07890.1	33208|Metazoa
Sco01g01820.1	33208|Metazoa
Sco02g06790.1	33208|Metazoa
Sco19g13910.1	33208|Metazoa
Sco03g07470.1	33208|Metazoa
Sco13g02890.1	33208|Metazoa
Sco17g09780.1	33208|Metazoa
Sco03g03070.1	33208|Metazoa
Sco04g04200.1	33208|Metazoa
Sco16g05310.1	33208|Metazoa
Sco01g00850.1	33208|Metazoa
Sco03g07650.1	33208|Metazoa
Sco12g10700.1	2759|Eukaryota
Sco10g03620.1	33208|Metazoa
Sco03g09260.1	33208|Metazoa
Sco07g07660.1	33208|Metazoa
Sco13g15080.1	33208|Metazoa
Sco10g00240.1	33208|Metazoa
Sco14g08470.1	33208|Metazoa
Sco09g04020.1	33208|Metazoa
Sco15g03080.1	33208|Metazoa
Sco07g00660.1	33208|Metazoa
Sco13g09310.1	33208|Metazoa
Sco18g10080.1	33208|Metazoa
Sco19g05630.1	33208|Metazoa
Sco01g10010.1	33208|Metazoa
Sco17g00210.1	33208|Metazoa
Sco06g01230.1	33208|Metazoa
Sco07g04700.1	33208|Metazoa
Sco17g07900.1	33208|Metazoa
Sco17g16470.1	33208|Metazoa
Sco14g10470.1	33208|Metazoa
Sco19g10620.1	33208|Metazoa
Sco02g08880.1	33208|Metazoa
Sco19g03890.1	33208|Metazoa
Sco17g00870.1	91061|Bacilli
Sco08g00240.1	33208|Metazoa
Sco13g11260.1	33208|Metazoa
Sco06g03830.1	33208|Metazoa
Sco04g02390.1	6500.XP_005091164.1|-
Sco19g07760.1	186801|Clostridia
Sco16g02340.1	33208|Metazoa
Sco03g03470.1	33208|Metazoa
Sco01g07960.1	33208|Metazoa
Sco04g03720.1	33208|Metazoa
Sco06g02320.1	33208|Metazoa
Sco16g11600.1	33208|Metazoa
Sco13g14800.1	33208|Metazoa
Sco02g01580.1	33208|Metazoa
Sco16g06290.1	33208|Metazoa
Sco04g02120.1	33208|Metazoa
Sco03g10490.1	33208|Metazoa
Sco10g02960.1	33208|Metazoa
Sco16g12990.1	33208|Metazoa
Sco07g02570.1	33208|Metazoa
Sco08g00100.1	33208|Metazoa
Sco01g10230.1	33208|Metazoa
Sco17g14770.1	33208|Metazoa
Sco06g01130.1	33208|Metazoa
Sco05g12100.1	33208|Metazoa
Sco15g09040.1	6500.XP_005109659.1|-
Sco19g03230.1	33208|Metazoa
Sco18g05820.1	33208|Metazoa
Sco09g04530.1	33208|Metazoa
Sco04g05260.1	35493|Streptophyta
Sco19g14350.1	33208|Metazoa
Sco14g06800.1	33208|Metazoa
Sco19g15660.1	33208|Metazoa
Sco18g06840.1	33208|Metazoa
Sco14g07570.1	33208|Metazoa
Sco11g08520.1	2759|Eukaryota
Sco15g00260.1	33208|Metazoa
Sco13g10360.1	33208|Metazoa
Sco14g15260.1	33208|Metazoa
Sco19g09540.1	33208|Metazoa
Sco05g01080.1	33208|Metazoa
Sco19g04880.1	33208|Metazoa
Sco16g10070.1	33208|Metazoa
Sco03g09970.1	33208|Metazoa
Sco06g01060.1	33208|Metazoa
Sco01g03040.1	33208|Metazoa
Sco19g06450.1	33208|Metazoa
Sco12g05540.1	33208|Metazoa
Sco11g07190.1	33208|Metazoa
Sco13g01140.1	33208|Metazoa
Sco19g02550.1	33208|Metazoa
Sco03g01230.1	33208|Metazoa
Sco04g02800.1	33208|Metazoa
Sco14g14600.1	33208|Metazoa
Sco19g03580.1	33208|Metazoa
Sco11g08500.1	33208|Metazoa
Sco12g02630.1	33208|Metazoa
Sco07g04270.1	33208|Metazoa
Sco06g07090.1	33208|Metazoa
Sco06g09780.1	33208|Metazoa
Sco14g11580.1	33208|Metazoa
Sco01g08540.1	33208|Metazoa
Sco05g11010.1	33208|Metazoa
Sco17g11760.1	33208|Metazoa
Sco16g09270.1	33208|Metazoa
Sco02g09490.1	33208|Metazoa
Sco12g03130.1	33208|Metazoa
Sco03g09320.1	2759|Eukaryota
Sco08g04890.1	28211|Alphaproteobacteria
Sco09g02460.1	33208|Metazoa
Sco12g02820.1	33208|Metazoa
Sco12g15860.1	33208|Metazoa
Sco03g08010.1	33208|Metazoa
Sco14g10010.1	33208|Metazoa
Sco05g01870.1	33208|Metazoa
Sco12g02480.1	33208|Metazoa
Sco16g11200.1	33208|Metazoa
Sco17g18390.1	33208|Metazoa
Sco12g13260.1	33208|Metazoa
Sco17g06910.1	33208|Metazoa
Sco14g16210.1	33208|Metazoa
Sco19g03570.1	33208|Metazoa
Sco12g01870.1	33208|Metazoa
Sco16g13550.1	33208|Metazoa
Sco10g06050.1	33208|Metazoa
Sco03g09170.1	33208|Metazoa
Sco19g16810.1	33208|Metazoa
Sco05g12300.1	33208|Metazoa
Sco18g10320.1	33154|Opisthokonta
Sco16g01770.1	33208|Metazoa
Sco05g08170.1	33208|Metazoa
Sco17g15910.1	33208|Metazoa
Sco07g02320.1	33208|Metazoa
Sco16g07910.1	33208|Metazoa
Sco13g12500.1	33208|Metazoa
Sco11g11630.1	33208|Metazoa
Sco19g15220.1	33208|Metazoa
Sco14g13220.1	33208|Metazoa
Sco09g00290.1	33208|Metazoa
Sco15g04410.1	33208|Metazoa
Sco13g10410.1	33208|Metazoa
Sco07g05760.1	33208|Metazoa
Sco15g08080.1	33208|Metazoa
Sco02g05850.1	33208|Metazoa
Sco10g01900.1	33208|Metazoa
Sco17g00390.1	33208|Metazoa
Sco08g06260.1	33208|Metazoa
Sco09g04250.1	33208|Metazoa
Sco19g10930.1	33208|Metazoa
Sco08g10260.1	33208|Metazoa
Sco12g07540.1	33208|Metazoa
Sco07g07610.1	33208|Metazoa
Sco16g13000.1	33208|Metazoa
Sco14g11560.1	33208|Metazoa
Sco14g04780.1	33208|Metazoa
Sco19g16390.1	33154|Opisthokonta
Sco16g09450.1	33208|Metazoa
Sco11g08820.1	33208|Metazoa
Sco17g19500.1	33208|Metazoa
Sco10g06750.1	33208|Metazoa
Sco07g06030.1	2759|Eukaryota
Sco11g02860.1	33208|Metazoa
Sco08g08970.1	33208|Metazoa
Sco01g04460.1	33208|Metazoa
Sco13g06780.1	33208|Metazoa
Sco13g14380.1	33208|Metazoa
Sco07g06680.1	33208|Metazoa
Sco11g01890.1	33208|Metazoa
Sco06g01770.1	4751|Fungi
Sco17g01430.1	33208|Metazoa
Sco08g05250.1	33208|Metazoa
Sco12g14790.1	33208|Metazoa
Sco16g08180.1	33208|Metazoa
Sco12g00480.1	33208|Metazoa
Sco14g01470.1	33208|Metazoa
Sco13g02150.1	33208|Metazoa
Sco08g08380.1	33208|Metazoa
Sco09g02360.1	33208|Metazoa
Sco19g08550.1	33208|Metazoa
Sco19g05120.1	33208|Metazoa
Sco19g08500.1	33208|Metazoa
Sco07g01600.1	33208|Metazoa
Sco15g04610.1	33208|Metazoa
Sco07g02720.1	33208|Metazoa
Sco09g06330.1	33208|Metazoa
Sco12g15780.1	33208|Metazoa
Sco16g08070.1	33208|Metazoa
Sco09g02250.1	33208|Metazoa
Sco02g03950.1	33208|Metazoa
Sco03g05290.1	33208|Metazoa
Sco17g18950.1	33208|Metazoa
Sco14g01780.1	33208|Metazoa
Sco05g08580.1	33208|Metazoa
Sco07g03870.1	33208|Metazoa
Sco19g14140.1	33208|Metazoa
Sco17g19590.1	33208|Metazoa
Sco19g07030.1	33208|Metazoa
Sco03g07660.1	33208|Metazoa
Sco12g05450.1	33208|Metazoa
Sco05g05610.1	33208|Metazoa
Sco02g00640.1	33208|Metazoa
Sco19g10180.1	33208|Metazoa
Sco05g11400.1	33208|Metazoa
Sco09g05290.1	33208|Metazoa
Sco14g04950.1	33208|Metazoa
Sco16g01750.1	33208|Metazoa
Sco08g06110.1	33208|Metazoa
Sco16g04320.1	33208|Metazoa
Sco19g15750.1	33208|Metazoa
Sco07g05120.1	33208|Metazoa
Sco01g07390.1	33208|Metazoa
Sco07g06530.1	33208|Metazoa
Sco12g06250.1	33208|Metazoa
Sco06g06390.1	33208|Metazoa
Sco11g05550.1	33208|Metazoa
Sco04g06220.1	33154|Opisthokonta
Sco07g04860.1	33208|Metazoa
Sco17g01930.1	33208|Metazoa
Sco16g03310.1	33208|Metazoa
Sco06g10590.1	33208|Metazoa
Sco10g04950.1	33208|Metazoa
Sco04g03320.1	33208|Metazoa
Sco07g04210.1	33208|Metazoa
Sco04g08410.1	33208|Metazoa
Sco13g10160.1	33208|Metazoa
Sco14g16680.1	33208|Metazoa
Sco05g07040.1	33208|Metazoa
Sco17g07410.1	33208|Metazoa
Sco16g10320.1	33208|Metazoa
Sco06g09760.1	33208|Metazoa
Sco12g07280.1	33208|Metazoa
Sco15g05340.1	33208|Metazoa
Sco03g04400.1	33208|Metazoa
Sco19g14880.1	33208|Metazoa
Sco12g09140.1	33208|Metazoa
Sco08g00380.1	33208|Metazoa
Sco13g08940.1	33208|Metazoa
Sco03g10470.1	33154|Opisthokonta
Sco08g05220.1	33208|Metazoa
Sco08g06790.1	33208|Metazoa
Sco04g09150.1	33154|Opisthokonta
Sco01g06710.1	32061|Chloroflexia
Sco12g06960.1	35493|Streptophyta
Sco09g05500.1	33208|Metazoa
Sco13g10770.1	33208|Metazoa
Sco17g02140.1	2759|Eukaryota
Sco05g00760.1	33208|Metazoa
Sco16g13720.1	33208|Metazoa
Sco03g03860.1	33208|Metazoa
Sco15g07020.1	33208|Metazoa
Sco04g01050.1	33208|Metazoa
Sco13g06510.1	33208|Metazoa
Sco14g02710.1	33208|Metazoa
Sco02g05860.1	33208|Metazoa
Sco09g03720.1	33208|Metazoa
Sco14g07210.1	33208|Metazoa
Sco10g08780.1	33208|Metazoa
Sco14g14530.1	33208|Metazoa
Sco19g10110.1	33208|Metazoa
Sco06g10490.1	33208|Metazoa
Sco13g00680.1	33208|Metazoa
Sco05g07620.1	33208|Metazoa
Sco04g01030.1	33208|Metazoa
Sco09g03320.1	33208|Metazoa
Sco08g01090.1	33208|Metazoa
Sco14g02550.1	33208|Metazoa
Sco17g16490.1	33208|Metazoa
Sco12g02450.1	33208|Metazoa
Sco17g01950.1	33154|Opisthokonta
Sco16g01030.1	33208|Metazoa
Sco01g09320.1	2759|Eukaryota
Sco05g01120.1	33208|Metazoa
Sco04g09020.1	4751|Fungi
Sco09g00370.1	33208|Metazoa
Sco19g01200.1	33208|Metazoa
Sco12g13090.1	33208|Metazoa
Sco01g02820.1	33208|Metazoa
Sco04g02050.1	33208|Metazoa
Sco05g01040.1	33208|Metazoa
Sco04g05470.1	33208|Metazoa
Sco02g06360.1	33208|Metazoa
Sco17g01820.1	33208|Metazoa
Sco12g06930.1	33208|Metazoa
Sco19g09170.1	33208|Metazoa
Sco09g06380.1	33208|Metazoa
Sco14g13410.1	33208|Metazoa
Sco14g06670.1	33208|Metazoa
Sco02g08080.1	33208|Metazoa
Sco18g08330.1	33208|Metazoa
Sco10g08790.1	33208|Metazoa
Sco15g11560.1	33208|Metazoa
Sco19g14920.1	33154|Opisthokonta
Sco03g11540.1	33208|Metazoa
Sco01g01520.1	33208|Metazoa
Sco18g02280.1	33208|Metazoa
Sco01g08360.1	33208|Metazoa
Sco06g06090.1	33208|Metazoa
Sco03g02440.1	33208|Metazoa
Sco12g00490.1	33208|Metazoa
Sco17g14250.1	33208|Metazoa
Sco06g07900.1	33208|Metazoa
Sco19g14590.1	33208|Metazoa
Sco18g00430.1	33208|Metazoa
Sco01g03420.1	33208|Metazoa
Sco17g11050.1	33208|Metazoa
Sco19g13310.1	33208|Metazoa
Sco12g08360.1	33208|Metazoa
Sco15g03810.1	33208|Metazoa
Sco13g04680.1	33208|Metazoa
Sco18g01760.1	33208|Metazoa
Sco04g10500.1	33208|Metazoa
Sco02g09670.1	33208|Metazoa
Sco14g06960.1	33208|Metazoa
Sco11g10280.1	33208|Metazoa
Sco04g03190.1	33208|Metazoa
Sco17g12720.1	33208|Metazoa
Sco19g06980.1	33208|Metazoa
Sco01g06660.1	201174|Actinobacteria
Sco04g01370.1	33208|Metazoa
Sco18g01830.1	33208|Metazoa
Sco11g03420.1	33208|Metazoa
Sco16g06840.1	33208|Metazoa
Sco03g12020.1	33208|Metazoa
Sco05g06310.1	33208|Metazoa
Sco05g11940.1	33208|Metazoa
Sco03g10590.1	33208|Metazoa
Sco03g03580.1	33208|Metazoa
Sco05g02520.1	33208|Metazoa
Sco05g07200.1	33208|Metazoa
Sco12g05480.1	33208|Metazoa
Sco08g08690.1	33208|Metazoa
Sco17g03230.1	33208|Metazoa
Sco17g04370.1	33208|Metazoa
Sco12g13660.1	33208|Metazoa
Sco19g01180.1	33208|Metazoa
Sco13g02820.1	33208|Metazoa
Sco15g12280.1	33208|Metazoa
Sco16g01470.1	33208|Metazoa
Sco16g13590.1	33208|Metazoa
Sco04g00330.1	2759|Eukaryota
Sco05g08450.1	33208|Metazoa
Sco19g04730.1	33208|Metazoa
Sco04g02520.1	33208|Metazoa
Sco16g13140.1	33208|Metazoa
Sco03g11640.1	33208|Metazoa
Sco05g04040.1	33208|Metazoa
Sco19g15550.1	33208|Metazoa
Sco13g06730.1	33208|Metazoa
Sco12g14110.1	33208|Metazoa
Sco07g02050.1	33208|Metazoa
Sco12g06630.1	33208|Metazoa
Sco15g09480.1	33154|Opisthokonta
Sco11g05460.1	33208|Metazoa
Sco07g01460.1	33208|Metazoa
Sco02g05200.1	33208|Metazoa
Sco03g00500.1	33208|Metazoa
Sco17g19510.1	33208|Metazoa
Sco13g14570.1	33208|Metazoa
Sco19g11760.1	33154|Opisthokonta
Sco06g02910.1	33208|Metazoa
Sco08g00220.1	33208|Metazoa
Sco12g12090.1	33208|Metazoa
Sco06g01610.1	33208|Metazoa
Sco08g00500.1	33208|Metazoa
Sco15g11810.1	33154|Opisthokonta
Sco08g06130.1	33208|Metazoa
Sco02g09640.1	33208|Metazoa
Sco17g05270.1	33208|Metazoa
Sco17g09600.1	33208|Metazoa
Sco04g02590.1	33208|Metazoa
Sco12g04610.1	33208|Metazoa
Sco16g04090.1	33208|Metazoa
Sco16g04960.1	33208|Metazoa
Sco05g10770.1	33208|Metazoa
Sco00g00055.1	33208|Metazoa
Sco03g07170.1	33208|Metazoa
Sco15g04920.1	33208|Metazoa
Sco01g05170.1	33208|Metazoa
Sco14g11000.1	33208|Metazoa
Sco08g03750.1	33208|Metazoa
Sco09g00300.1	33208|Metazoa
Sco17g11510.1	33208|Metazoa
Sco16g11980.1	33208|Metazoa
Sco09g02590.1	33208|Metazoa
Sco14g18130.1	33208|Metazoa
Sco02g02090.1	33208|Metazoa
Sco11g04970.1	33208|Metazoa
Sco19g05000.1	33208|Metazoa
Sco19g16380.1	33208|Metazoa
Sco07g06520.1	33208|Metazoa
Sco13g09450.1	33208|Metazoa
Sco16g11710.1	33208|Metazoa
Sco08g00540.1	33208|Metazoa
Sco01g03100.1	33208|Metazoa
Sco12g06540.1	33208|Metazoa
Sco08g02400.1	33208|Metazoa
Sco10g03540.1	33208|Metazoa
Sco19g05750.1	33208|Metazoa
Sco18g06670.1	33208|Metazoa
Sco18g08770.1	2759|Eukaryota
Sco05g08900.1	33208|Metazoa
Sco06g06280.1	2759|Eukaryota
Sco14g17120.1	33208|Metazoa
Sco14g09680.1	33208|Metazoa
Sco01g00480.1	33208|Metazoa
Sco16g00510.1	33208|Metazoa
Sco03g09920.1	33208|Metazoa
Sco14g09870.1	33208|Metazoa
Sco12g13680.1	33208|Metazoa
Sco17g08010.1	33208|Metazoa
Sco15g05910.1	33208|Metazoa
Sco12g14740.1	33208|Metazoa
Sco19g07990.1	33208|Metazoa
Sco09g06420.1	33208|Metazoa
Sco16g02260.1	33208|Metazoa
Sco19g06970.1	33208|Metazoa
Sco04g06120.1	33208|Metazoa
Sco12g01570.1	33208|Metazoa
Sco09g01150.1	33208|Metazoa
Sco15g02300.1	33208|Metazoa
Sco16g00190.1	33208|Metazoa
Sco16g05780.1	33208|Metazoa
Sco11g06110.1	33208|Metazoa
Sco03g04110.1	33208|Metazoa
Sco12g07080.1	33208|Metazoa
Sco15g03090.1	33208|Metazoa
Sco02g02520.1	33208|Metazoa
Sco03g11730.1	33208|Metazoa
Sco12g01890.1	33208|Metazoa
Sco08g01840.1	33208|Metazoa
Sco16g13580.1	33208|Metazoa
Sco07g02600.1	33208|Metazoa
Sco19g02230.1	33208|Metazoa
Sco01g10390.1	33208|Metazoa
Sco13g04720.1	33208|Metazoa
Sco13g11760.1	33208|Metazoa
Sco04g01310.1	33208|Metazoa
Sco02g05180.1	33208|Metazoa
Sco08g02000.1	33208|Metazoa
Sco02g09870.1	33208|Metazoa
Sco07g09660.1	33208|Metazoa
Sco10g01640.1	33208|Metazoa
Sco14g00970.1	33208|Metazoa
Sco06g11090.1	33154|Opisthokonta
Sco19g03540.1	33208|Metazoa
Sco16g00390.1	33208|Metazoa
Sco17g05390.1	203682|Planctomycetes
Sco06g04950.1	33208|Metazoa
Sco07g02330.1	33208|Metazoa
Sco13g12060.1	33208|Metazoa
Sco16g13540.1	33208|Metazoa
Sco01g09260.1	33208|Metazoa
Sco03g10640.1	33208|Metazoa
Sco11g10830.1	33208|Metazoa
Sco11g09270.1	33208|Metazoa
Sco03g01530.1	33208|Metazoa
Sco06g05090.1	33208|Metazoa
Sco06g10080.1	33208|Metazoa
Sco10g00080.1	33208|Metazoa
Sco17g00340.1	33208|Metazoa
Sco04g05460.1	33208|Metazoa
Sco11g12610.1	33208|Metazoa
Sco15g07550.1	33208|Metazoa
Sco19g08620.1	33208|Metazoa
Sco15g09030.1	33208|Metazoa
Sco06g02930.1	33208|Metazoa
Sco14g12640.1	33208|Metazoa
Sco08g03660.1	2|Bacteria
Sco12g02560.1	2759|Eukaryota
Sco14g05190.1	33208|Metazoa
Sco16g11210.1	33208|Metazoa
Sco07g06170.1	201174|Actinobacteria
Sco14g11830.1	33208|Metazoa
Sco17g07820.1	33208|Metazoa
Sco19g11240.1	33208|Metazoa
Sco12g11420.1	33208|Metazoa
Sco17g15250.1	33208|Metazoa
Sco11g03180.1	33208|Metazoa
Sco13g07760.1	33208|Metazoa
Sco12g03050.1	33208|Metazoa
Sco11g11820.1	33208|Metazoa
Sco05g08880.1	33208|Metazoa
Sco07g07340.1	33208|Metazoa
Sco10g07170.1	33208|Metazoa
Sco14g17760.1	33208|Metazoa
Sco15g01780.1	33208|Metazoa
Sco16g07970.1	33208|Metazoa
Sco01g03820.1	33208|Metazoa
Sco18g00020.1	33208|Metazoa
Sco15g06260.1	33208|Metazoa
Sco13g03390.1	33208|Metazoa
Sco10g05350.1	33208|Metazoa
Sco12g03870.1	33208|Metazoa
Sco03g04010.1	33208|Metazoa
Sco17g00030.1	33208|Metazoa
Sco16g10540.1	33208|Metazoa
Sco14g10120.1	33208|Metazoa
Sco06g07520.1	33208|Metazoa
Sco16g02380.1	33208|Metazoa
Sco06g10200.1	33208|Metazoa
Sco06g08170.1	33208|Metazoa
Sco06g05070.1	33208|Metazoa
Sco12g03210.1	33208|Metazoa
Sco13g05440.1	33208|Metazoa
Sco03g06300.1	33208|Metazoa
Sco17g09700.1	33208|Metazoa
Sco07g00200.1	33208|Metazoa
Sco17g01510.1	33208|Metazoa
Sco16g06990.1	33208|Metazoa
Sco06g05320.1	33208|Metazoa
Sco03g04710.1	33208|Metazoa
Sco17g07960.1	33208|Metazoa
Sco14g04100.1	33208|Metazoa
Sco03g08060.1	33208|Metazoa
Sco04g01150.1	33208|Metazoa
Sco06g11660.1	33208|Metazoa
Sco08g09920.1	33208|Metazoa
Sco17g11010.1	33208|Metazoa
Sco14g01090.1	33208|Metazoa
Sco06g08570.1	33208|Metazoa
Sco14g04770.1	33208|Metazoa
Sco11g08790.1	35493|Streptophyta
Sco15g04560.1	33208|Metazoa
Sco06g01010.1	33208|Metazoa
Sco17g14420.1	33208|Metazoa
Sco01g04760.1	33208|Metazoa
Sco14g07080.1	33208|Metazoa
Sco14g15930.1	35493|Streptophyta
Sco14g05640.1	33208|Metazoa
Sco05g04910.1	7668.SPU_025781-tr|-
Sco19g05310.1	33154|Opisthokonta
Sco17g01040.1	33208|Metazoa
Sco12g05190.1	33154|Opisthokonta
Sco13g15950.1	2903.EOD05979|-
Sco01g04770.1	33208|Metazoa
Sco19g08120.1	33208|Metazoa
Sco17g09280.1	33208|Metazoa
Sco01g07710.1	33208|Metazoa
Sco09g04780.1	33208|Metazoa
Sco05g11530.1	33208|Metazoa
Sco02g04760.1	33208|Metazoa
Sco11g00530.1	33154|Opisthokonta
Sco19g09220.1	33208|Metazoa
Sco16g13100.1	33208|Metazoa
Sco13g14220.1	33208|Metazoa
Sco03g13060.1	33208|Metazoa
Sco12g06400.1	33208|Metazoa
Sco08g08960.1	33208|Metazoa
Sco10g02810.1	33208|Metazoa
Sco04g08870.1	33208|Metazoa
Sco17g00290.1	33208|Metazoa
Sco13g15940.1	2903.EOD05979|-
Sco01g04440.1	33208|Metazoa
Sco13g04880.1	33208|Metazoa
Sco08g04310.1	33208|Metazoa
Sco13g14920.1	33208|Metazoa
Sco14g00320.1	33208|Metazoa
Sco11g03480.1	33208|Metazoa
Sco14g18060.1	33208|Metazoa
Sco17g17860.1	7739.XP_002597258.1|-
Sco12g01300.1	33208|Metazoa
Sco16g07760.1	33208|Metazoa
Sco14g16770.1	33208|Metazoa
Sco18g08110.1	400682.PAC_15701526|-
Sco18g03430.1	33208|Metazoa
Sco12g15060.1	33208|Metazoa
Sco15g09020.1	33208|Metazoa
Sco02g01120.1	33208|Metazoa
Sco17g14080.1	33208|Metazoa
Sco18g10040.1	33208|Metazoa
Sco13g06950.1	33208|Metazoa
Sco17g11770.1	33208|Metazoa
Sco11g03570.1	33208|Metazoa
Sco04g03280.1	33208|Metazoa
Sco01g02210.1	33208|Metazoa
Sco16g06610.1	2759|Eukaryota
Sco03g09340.1	33208|Metazoa
Sco06g07550.1	33208|Metazoa
Sco01g05690.1	33208|Metazoa
Sco17g06950.1	33208|Metazoa
Sco01g05550.1	33208|Metazoa
Sco06g09180.1	10239|Viruses
Sco16g11110.1	33208|Metazoa
Sco14g10650.1	33208|Metazoa
Sco16g02920.1	33208|Metazoa
Sco14g10890.1	33208|Metazoa
Sco01g00400.1	33208|Metazoa
Sco19g01270.1	33208|Metazoa
Sco12g12810.1	33208|Metazoa
